dataset,sample,curated_smiles,inchi_keys,structure_group,copy_class,copy_ID
AChE,712,NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,OMSRHGDYMHUMTI-UHFFFAOYSA-N,0,1,CHEMBL4555818
AChE,713,O=C(NCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,WKWQTNVUORLIAM-UHFFFAOYSA-N,0,1,CHEMBL3216429
AChE,714,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,BEWOOQVZCJXCHR-UHFFFAOYSA-N,0,1,CHEMBL173935
AChE,715,O=c1c2ccccc2[se]n1CCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,NAKZJQSHDVVYBW-UHFFFAOYSA-N,0,1,CHEMBL3093787
AChE,716,c1ccc2c(=NCCOCCOCCN=c3c4c([nH]c5ccccc35)CCCC4)c3c([nH]c2c1)CCCC3,YIEHIIKZXHJHAT-UHFFFAOYSA-N,0,1,CHEMBL235014
AChE,717,CCOc1ccc(Cc2nc3cc(C(=O)NCCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,IMOLICJGVYGXAG-UHFFFAOYSA-N,0,1,CHEMBL4558335
AChE,718,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,JZMKNXICJRCGJX-UHFFFAOYSA-N,30,1,CHEMBL426674
AChE,719,c1ccc2c(c1)ccc[n+]2CCCCCCCCCCCC[n+]1cccc2ccccc21,KQWKYDIWXCLYSS-UHFFFAOYSA-N,0,1,CHEMBL104387
AChE,720,CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)CCc6ccccc6)C(O)CC3(C)C5CCC4C2(C)CS1,DTTWZPSCBDLSIM-UHFFFAOYSA-N,0,1,CHEMBL1783526
AChE,721,c1cc[n+](CCCCCCCCCC[n+]2ccc3ccccc3c2)cc1,TVYZGBBYZJIGGJ-UHFFFAOYSA-N,0,1,CHEMBL3093797
AChE,722,COCCNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,BGGSTNHPCNTNBR-UHFFFAOYSA-O,0,1,CHEMBL4176452
AChE,723,COC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1,YHZLWNOQTNOLTB-UHFFFAOYSA-N,0,1,CHEMBL4176868
AChE,724,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NC1CCCCC1)c[n+]2C,KUPGBDOWCRCWEO-UHFFFAOYSA-O,0,1,CHEMBL4160280
AChE,725,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,JZMKNXICJRCGJX-UHFFFAOYSA-N,30,1,10600
AChE,726,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)cc12,RISDMIZNEKTMBT-UHFFFAOYSA-N,0,1,CHEMBL3642044
AChE,727,CCCCCCCNC(=O)Oc1cccc2c1OCC1CCN(C)C21,LCLQRXYSCAZUJT-UHFFFAOYSA-N,31,1,CHEMBL187870
AChE,728,CCCCCCCNC(=O)Oc1cccc2c1OCC1CCN(C)C21,LCLQRXYSCAZUJT-UHFFFAOYSA-N,31,1,10955
AChE,729,COc1c(C(=O)CCC2CCN(Cc3ccccc3)CC2)cc(Cl)c2[nH]ccc12,BXNNACCQTQBSOO-UHFFFAOYSA-N,0,1,CHEMBL4526050
AChE,730,O=C(N=c1cc(COCc2cn(CCN=c3c4c([nH]c5ccccc35)CCCC4)nn2)cc[nH]1)Nc1cccc2c1C1CCCCN1C2=O,IDMGTGWKKYHBFA-UHFFFAOYSA-N,0,1,CHEMBL4516356
AChE,731,CNC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2C,DWMBEPKCENULIA-UHFFFAOYSA-N,0,1,CHEMBL74089
AChE,732,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCC3)CC2)cc1,VFHWFWNFMSLODT-UHFFFAOYSA-N,0,1,CHEMBL427232
AChE,733,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(C)=O)CC2,YEPNSNZDXAJYIE-UHFFFAOYSA-N,0,1,CHEMBL4169938
AChE,734,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc([N+](=O)[O-])ccc2o1,ONXNRNIGCHXJJM-UHFFFAOYSA-N,0,1,CHEMBL4277548
AChE,735,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,WXDDXVCVTMPRSH-UHFFFAOYSA-N,0,1,10928
AChE,736,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCN2CCOCC2)c1,HZBWHMWKDXVMMX-UHFFFAOYSA-N,0,1,CHEMBL340228
AChE,737,COc1cc(CCC(=O)C=Cc2ccc(CN=c3c4c([nH]c5cc(Cl)ccc35)CC3CC(C)=CC4C3)cc2)cc(CN(C)C)c1O,AXRSIKMWRLWTDO-UHFFFAOYSA-N,0,1,CHEMBL3355581
AChE,738,CCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,BYPMOXKLMWETND-UHFFFAOYSA-N,0,1,CHEMBL4208322
AChE,739,COc1ccc(-c2ccccc2C=C2Cc3cc(OC)ccc3C2=O)cc1,XRCNYIUXDHNUNU-UHFFFAOYSA-N,0,1,CHEMBL4244803
AChE,740,COc1cc2oc(-c3ccc(OCC(=O)NCCCCCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,PGNONTQJYACCOC-UHFFFAOYSA-N,0,1,CHEMBL3400187
AChE,741,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,HAZCMESEHYLZER-UHFFFAOYSA-N,0,1,CHEMBL3827288
AChE,742,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,SKHRLUFWHGAOII-UHFFFAOYSA-N,0,1,CHEMBL544823
AChE,743,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)CNCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c2)nc1OCC1CC1,XJSGAZQHWZKYFW-UHFFFAOYSA-N,0,1,CHEMBL4800403
AChE,744,CC=C1C2C=C(C)CC1(N=Cc1ccc(C#N)cc1)c1ccc(=O)[nH]c1C2,LPKDSVJIZOGWMR-UHFFFAOYSA-N,0,1,CHEMBL596236
AChE,745,CC1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3C(C)C12,MWEAKHOVJKHXJC-UHFFFAOYSA-N,0,1,CHEMBL4095755
AChE,746,COc1nc(-c2cc[nH]c(=NC(=O)C3CC3)c2)sc1C(=O)NCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,BHHVWPMBOQGGMM-UHFFFAOYSA-N,0,1,CHEMBL4290039
AChE,747,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,RRGMXBQMCUKRLH-UHFFFAOYSA-N,32,1,10623
AChE,748,CC12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,ZTNAPMRRYAYAIK-UHFFFAOYSA-N,0,1,CHEMBL419470
AChE,749,COc1ccc(C(=O)CCc2cc[n+](Cc3cccc(Cl)c3)cc2C#N)cc1OC,WOVKOTAVAGGWDJ-UHFFFAOYSA-N,0,1,CHEMBL4159880
AChE,750,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CNCCC2,JVNVQGLSKUWIEI-UHFFFAOYSA-N,0,1,CHEMBL1651126
AChE,751,Cc1cccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)c1C,UHTNKHARCXSTEU-UHFFFAOYSA-N,0,1,CHEMBL335962
AChE,752,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,JZMKNXICJRCGJX-UHFFFAOYSA-N,30,1,CHEMBL178770
AChE,753,COc1ccc2[nH]c3c(c(=NCCNC(=O)c4sc(-c5cc[nH]c(=NC(=O)C6CC6)c5)nc4OC)c2c1)CCCC3,MONBJAXTKVHFAY-UHFFFAOYSA-N,0,1,CHEMBL4285581
AChE,754,O=C(NCCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2cc(O)ccc2o1,OZAWXAOXPMUIGP-UHFFFAOYSA-N,0,1,CHEMBL4284165
AChE,755,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)CNCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c2)nc1OCC1CC1,RTZCOIZFSLQMHI-UHFFFAOYSA-N,0,1,CHEMBL4756997
AChE,756,O=C(N=c1cc(CCc2cn(CCN=c3c4c([nH]c5ccccc35)CCCC4)nn2)cc[nH]1)Nc1cccc2c1C1CCCCN1C2=O,ZETZOOFGTLYZGU-UHFFFAOYSA-N,0,1,CHEMBL4593316
AChE,757,CC=C1C2C=C(C)CC1(N=CC=Cc1ccccc1)c1ccc(=O)[nH]c1C2,IPRCLNDYSXEAEP-UHFFFAOYSA-N,0,1,CHEMBL595114
AChE,758,CC(C)(C)c1cc[n+](C=C2C=C3CC(=C[n+]4ccc(C(C)(C)C)cc4)C=CC3=CC2)cc1,QWNIAMHRNCGDAT-UHFFFAOYSA-N,0,1,CHEMBL1642988
AChE,759,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCN3CCCCC3)cc2)cc1,WFNOXQQPVZJHPW-UHFFFAOYSA-N,0,1,CHEMBL1773483
AChE,760,COc1cc(N)c(Cl)cc1C(CCC1CCN(CC2CCCCC2)CC1)=NO,AXHPQZJBCUOUAV-UHFFFAOYSA-N,0,1,CHEMBL3417004
AChE,761,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C(C)=O)CC2,GAISCLYYZFHDOC-UHFFFAOYSA-N,0,1,CHEMBL4162015
AChE,762,COc1cc(N)c(F)cc1C(=O)CCC1CCN(CC2CCCCC2)CC1,PXUUPGSNIMQISW-UHFFFAOYSA-N,0,1,327448
AChE,763,CCCCCCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,WSPCNBULOYNLKA-UHFFFAOYSA-N,0,1,CHEMBL4208869
AChE,764,Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(CCCN=c4c5c([nH]c6ccccc46)CCCC5)CC3)ccc12,GDFJHAWHVPWSSH-UHFFFAOYSA-N,0,1,CHEMBL3417299
AChE,765,COc1cccc2cc(C(=O)NCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)oc12,WWRDYDFXVYAZAG-UHFFFAOYSA-N,0,1,CHEMBL3753850
AChE,766,CNC(=O)Oc1cccc(CN(C)CCCOc2cccc(Cc3ccccc3)c2)c1,XRABKTHZTSLCHJ-UHFFFAOYSA-N,0,1,CHEMBL544126
AChE,767,O=C1C(=NCCN=c2c3c([nH]c4ccccc24)CCCC3)CC(=O)c2c(O)cccc21,MDBDLXFCRVUAIG-UHFFFAOYSA-N,0,1,CHEMBL3356534
AChE,768,O=C(NCCCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,DYQPWUWERYOCLA-UHFFFAOYSA-N,0,1,CHEMBL3215769
AChE,769,COc1cc(CNC(=O)c2ccc(CN=c3c4c([nH]c5cc(Cl)ccc35)CC3C=C(C)CC4C3)cc2)ccc1O,JAUVXAJRIZCOSF-UHFFFAOYSA-N,0,1,CHEMBL4782267
AChE,770,COc1cc2c(cc1OC)C(=O)C(CC1CC[N+](C)(Cc3ccccc3)CC1)C2,MNJMLCSCGCADPC-UHFFFAOYSA-N,0,1,CHEMBL314989
AChE,771,CC=C1C2C=C(C)CC1(N=Cc1ccc(O)c(OCC)c1)c1ccc(=O)[nH]c1C2,FBKUHDVEHQJBHC-UHFFFAOYSA-N,0,1,CHEMBL605303
AChE,772,CC=C1C2C=C(C)CC1(N=CC(C)=Cc1ccccc1)c1ccc(=O)[nH]c1C2,UPNJKBJOFORQKA-UHFFFAOYSA-N,0,1,CHEMBL594187
AChE,773,CCN(CC)CCCOc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,DJHKGGQDSKLOIG-UHFFFAOYSA-N,0,1,CHEMBL1773482
AChE,774,CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)C)C(O)CC3(C)C5CCC4C2(C)C=C1,FOVBVZLMLHBULA-UHFFFAOYSA-N,0,1,CHEMBL1783534
AChE,775,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCNCC2,MUPLQQBSTUZKET-UHFFFAOYSA-N,0,1,CHEMBL1651127
AChE,776,CCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,YJLNHZBJXDIDAF-UHFFFAOYSA-N,0,1,CHEMBL4217746
AChE,777,CN1c2ccc(OC(=O)Nc3ccccc3)cc2C2(C)CC[N+](C)(C)C12,QFIKEMJSULRLJK-UHFFFAOYSA-O,0,1,CHEMBL1173605
AChE,778,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)cc12,FDPFEWCMKUTRHJ-UHFFFAOYSA-N,0,1,CHEMBL3642056
AChE,779,COC(=O)c1c[n+](Cc2ccccc2)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O,SZDZCRACSHIWOZ-UHFFFAOYSA-N,0,1,CHEMBL4068149
AChE,780,CCN(CCCCCC(=O)N1CCN(C(=O)CCCCCN(CC)Cc2ccccc2OC)CC1)Cc1ccccc1OC,OBHYIKJNEIZSIH-UHFFFAOYSA-N,0,1,CHEMBL502877
AChE,781,COc1ccc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc1,FNHNBWWIASUEQH-UHFFFAOYSA-N,0,1,CHEMBL278342
AChE,782,CC(C)=CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,JDAXIWBYOWTFLG-UHFFFAOYSA-N,0,1,CHEMBL4207386
AChE,783,CCN(C)C(=O)Oc1cccc2c1CCC2N,VMEAVLRQBIRDKD-UHFFFAOYSA-N,0,1,CHEMBL544396
AChE,784,CC(C)(C)c1cc[n+](CCCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,PIAWAKHRHZZEIK-UHFFFAOYSA-N,0,1,CHEMBL1642980
AChE,785,COc1cc(N)ccc1C(=O)CCC1CCN(CC2CCCCC2)CC1,UHGWCPXBDDWAKP-UHFFFAOYSA-N,0,1,327447
AChE,786,CNC(=O)Oc1ccc2c(c1)C1(C)CC[N+](C)(C)C1N2C,HVEHGQRVGLFZTA-UHFFFAOYSA-O,0,1,CHEMBL1173604
AChE,787,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,NSHKRWLPXPEHTJ-UHFFFAOYSA-N,0,1,CHEMBL340171
AChE,788,COc1ccc2[nH]cc(CCNC(=O)CN(CCCC3CCN(Cc4ccccc4)CC3)C(=O)C=Cc3ccc(O)c(OC)c3)c2c1,XCEUHRXQIRAKKN-UHFFFAOYSA-N,0,1,CHEMBL4541077
AChE,789,CCN(CCC(=O)NCCCN=c1c2c([nH]c3ccccc13)CCCC2)C1CCCCC1,GDXNXPQGVOTDDZ-UHFFFAOYSA-N,0,1,CHEMBL3322141
AChE,790,CNC(=O)Oc1ccc2c(c1)C1(C)CCOC1N2C,LXTKNVLLWOLCOV-UHFFFAOYSA-N,33,1,CHEMBL362444
AChE,791,CNC(=O)Oc1ccc2c(c1)C1(C)CCOC1N2C,LXTKNVLLWOLCOV-UHFFFAOYSA-N,33,1,CHEMBL205231
AChE,792,Cc1cc(=O)oc2cc(OCCCCSC(=S)N3CCCCC3)ccc12,ZOCBBCHDTYVHNA-UHFFFAOYSA-N,0,1,CHEMBL4167524
AChE,793,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCCN2CCOCC2)c1,YITSBGUNCGEFBD-UHFFFAOYSA-N,0,1,CHEMBL127465
AChE,794,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc(C)c(C)cc2C1=O,QUWXVIQPKZAESI-UHFFFAOYSA-N,0,1,CHEMBL4074062
AChE,795,CCN(CCCCCCN=C1CC(=O)c2ncccc2C1=O)Cc1ccccc1OC,XSGFLVIEXNQGNW-UHFFFAOYSA-N,0,1,CHEMBL1940613
AChE,796,CN(C)Cc1ccc(CSCCNc2cc(NCCSCc3ccc(CN(C)C)o3)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,OVYGDFDMZNYEGZ-UHFFFAOYSA-N,0,1,CHEMBL13122
AChE,797,Cc1cccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)c1,PQDJUEVCRHUXJT-UHFFFAOYSA-N,0,1,CHEMBL131598
AChE,798,COc1cc2cc(C(=O)C3CCC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC,ABNOJWGKGYSFSX-UHFFFAOYSA-N,0,1,CHEMBL372491
AChE,799,CCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,LMCMDUCNDONQKJ-UHFFFAOYSA-N,0,1,10917
AChE,800,c1ccc2c(=NCCCCCCCCCCN3CCOCC3)c3c([nH]c2c1)CCCC3,YEDTVNQWFBUMMP-UHFFFAOYSA-N,0,1,CHEMBL1819173
AChE,801,O=C(CCC1CCN(CC2CCCCC2)CC1)c1cc(Cl)c2[nH]ccc2c1,JWNWVBYZLJCIIB-UHFFFAOYSA-N,0,1,CHEMBL4444843
AChE,802,CC=C1C2C=C(C)CC1(N=Cc1cc(OC)cc(OC)c1)c1ccc(=O)[nH]c1C2,LONUDFBKFFIIBJ-UHFFFAOYSA-N,0,1,CHEMBL606348
AChE,803,C=c1c(O)cc(NCCCCCCN(CC)Cc2ccccc2OC)c(O)c1=C,NBHZZPGCGSVFET-UHFFFAOYSA-N,0,1,CHEMBL1940614
AChE,804,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,DMOLFVGCLPCFQX-UHFFFAOYSA-N,0,1,CHEMBL3910142
AChE,805,Oc1ccc(CNCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1O,KRJKXHMZSOYNPZ-UHFFFAOYSA-N,0,1,CHEMBL4572757
AChE,806,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCCCN2CCOCC2)c1,GJGXTGDTRQMKRF-UHFFFAOYSA-N,0,1,CHEMBL127857
AChE,807,CCC1=CC2Cc3[nH]c4cccc(F)c4c(=N)c3C(C1)C2,TUVOGCOVFCKQFT-UHFFFAOYSA-N,0,1,CHEMBL142491
AChE,808,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3Cl)cc1C(C)=O)C2=O,UBEWDAZDEWQEMO-UHFFFAOYSA-N,0,1,CHEMBL4177133
AChE,809,COc1ccc2c(c1)CC(=Cc1ccccc1-c1ccccc1)C2=O,YKOCNDOHGCGTRO-UHFFFAOYSA-N,0,1,CHEMBL4243474
AChE,810,CC(c1cccc(OC(=O)N(C)C)c1)N(C)C,AIHREYCBCYOMLZ-UHFFFAOYSA-N,0,1,CHEMBL148882
AChE,811,CNC(=O)Oc1cccc2c1OCC1CCN(C)C21,UKFCIGJAJAIROZ-UHFFFAOYSA-N,0,1,CHEMBL189906
AChE,812,COCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,NVUGDYFHDGXOKY-UHFFFAOYSA-N,0,1,CHEMBL189774
AChE,813,CNC(=O)Oc1ccc2c(c1)OCC1CCN(C)C21,MNWULZIBRBDECY-UHFFFAOYSA-N,0,1,CHEMBL11833
AChE,814,c1cc[n+](CCCCCCCCCCC[n+]2ccc3ccccc3c2)cc1,XMIICGLXEFLORP-UHFFFAOYSA-N,0,1,CHEMBL3093798
AChE,815,O=C(COc1ccc(Cl)cc1Cl)Nc1ccc(CN2CCCCC2)cc1,KHNVQJDWUHRVDK-UHFFFAOYSA-N,0,1,CHEMBL1459580
AChE,816,COc1ccc2c(c1)CC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O,OAJIBEPXRANJSK-UHFFFAOYSA-N,0,1,CHEMBL4094591
AChE,817,CN(C)C(=O)Oc1cccc2c1cc(C(=O)Nc1ccccc1)c[n+]2C,DJGQKHHVVMWQAU-UHFFFAOYSA-O,0,1,CHEMBL4168588
AChE,818,O=C(CCCCC1CCSS1)NCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,GWKZBCSXCDIJEX-UHFFFAOYSA-N,0,1,CHEMBL278963
AChE,819,O=C(CNCc1ccccc1[N+](=O)[O-])Nc1ccc2nc3n(c(=O)c2c1)CCC3,IIPHMRRBNSABHE-UHFFFAOYSA-N,0,1,CHEMBL4218829
AChE,820,COc1ccc2[nH]cc(CCNC(=O)CN(CCC3CCN(Cc4ccccc4)CC3)C(=O)C=Cc3ccc(O)c(OC)c3)c2c1,YVKJKOIRYVRHGO-UHFFFAOYSA-N,0,1,CHEMBL4536838
AChE,821,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)CNCCN=c3c4c([nH]c5ccc(OC)cc35)CCCC4)c2)nc1OCC1CC1,FPBXMXPANNHQSO-UHFFFAOYSA-N,0,1,CHEMBL4785004
AChE,822,Cc1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1C,ZNMNCVVGCVWVBQ-UHFFFAOYSA-N,0,1,CHEMBL130672
AChE,823,CC=C1C2C=C(C)CC1(N=Cc1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2,CMHPUUGPQOSPGZ-UHFFFAOYSA-N,0,1,CHEMBL595115
AChE,824,C=CCOc1ccc(C=NC23CC(C)=CC(Cc4[nH]c(=O)ccc42)C3=CC)cc1,LKYZDGCATYBVIF-UHFFFAOYSA-N,0,1,CHEMBL606538
AChE,825,CC=C1C2C=C(C)CC1(N=Cc1ccc(OC)cc1)c1ccc(=O)[nH]c1C2,NQSMOKKBRJAZEE-UHFFFAOYSA-N,0,1,CHEMBL594870
AChE,826,N#Cc1c(Cl)[nH]c(=NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,NXFUAVRJMVGTEU-UHFFFAOYSA-N,0,1,CHEMBL2419684
AChE,827,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,ZRALBZBQZUJSPR-UHFFFAOYSA-N,0,1,10930
AChE,828,N=c1c2c([nH]c3ccccc13)C1CCC2C1,STSMGBGTIPIGCZ-UHFFFAOYSA-N,0,1,CHEMBL431844
AChE,829,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,BLVUOIKRKMBLEC-UHFFFAOYSA-N,0,1,CHEMBL4473438
AChE,830,COc1cc2cc(C(=O)C3CCC[N+](C)(Cc4ccc([N+](=O)[O-])o4)CC3)sc2cc1OC,KFZOWBNTEIELDM-UHFFFAOYSA-N,0,1,CHEMBL610243
AChE,831,CC(c1cccc(OC(=O)N(C)C)c1)N1CCCCC1,AZSNSMQGNNSLPD-UHFFFAOYSA-N,0,1,CHEMBL1240668
AChE,832,CC(C)(C)c1cc[n+](CCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,MJOOYCYKVGRRID-UHFFFAOYSA-N,0,1,CHEMBL1642975
AChE,833,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3F)CC1)C2,WJIWWKMTCQJEPQ-UHFFFAOYSA-N,0,1,CHEMBL3943450
AChE,834,COc1cccc2cc(C(=O)NCCCCCCN=c3c4c([nH]c5ccccc35)CCCCC4)oc12,CSYZWGXEWCKTGL-UHFFFAOYSA-N,0,1,CHEMBL3752119
AChE,835,COc1ccc2c(c1)CC(=Cc1ccccc1-c1ccc3ccccc3c1)C2=O,YPSKYNKEQAAUJV-UHFFFAOYSA-N,0,1,CHEMBL4242359
AChE,836,COc1cc2oc(-c3cccc(OCC(=O)NCCCCCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)c3)cc(=O)c2c(OC)c1OC,FADJQYHZGWQLHV-UHFFFAOYSA-N,0,1,CHEMBL3403878
AChE,837,O=C(CCCCC1CCSS1)NCCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,UJYFHDXYPAFONC-UHFFFAOYSA-N,0,1,CHEMBL195067
AChE,838,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]c(-c3ccccc3)nc2c1,HVWVPJQXLNDOEK-UHFFFAOYSA-N,0,1,CHEMBL537908
AChE,839,O=C1c2ccccc2S(=O)(=O)N1CCCCCNCc1ccccc1,ZGHYKEDJXGZSTQ-UHFFFAOYSA-N,0,1,CHEMBL3922423
AChE,840,CN(CCCCCN1C(=O)c2ccccc2S1(=O)=O)Cc1ccccc1,OYAMBDAIKGEMDJ-UHFFFAOYSA-N,0,1,CHEMBL4276675
AChE,841,COc1ccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)oc2c1,MYWJWRCXIVJIOX-UHFFFAOYSA-N,0,1,CHEMBL4285779
AChE,842,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NC(c1ccccc1)N2,KGNFAYMSUAICCE-UHFFFAOYSA-N,0,1,CHEMBL1651125
AChE,843,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)cc12,AKQSCHLJARNVMJ-UHFFFAOYSA-N,0,1,CHEMBL3642040
AChE,844,CCCOc1ccccc1CN(CC)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OCCC,ICLMGHKDENGQSK-UHFFFAOYSA-N,0,1,CHEMBL368075
AChE,845,c1ccc2c(=NCCCCCCCCCN3CCOCC3)c3c([nH]c2c1)CCCC3,PWPZNYJSIAPFAS-UHFFFAOYSA-N,0,1,CHEMBL1819172
AChE,846,COP1(=O)OCC2COC(=O)C2=C(C)O1,OMPQJMDGDAAXPE-UHFFFAOYSA-N,34,1,CHEMBL3401159
AChE,847,O=C(CCCCC1CCSS1)NCCCCN=c1c2c([nH]c3ccccc13)CCCC2,IEBFRRATFZBOGS-UHFFFAOYSA-N,0,1,CHEMBL424833
AChE,848,CC1=CC2Cc3[nH]c4cccc(F)c4c(=N)c3C(C1)C2,HXXFZJUEWKJOGB-UHFFFAOYSA-N,0,1,CHEMBL109869
AChE,849,Cc1ccccc1C[n+]1ccc(COc2ccc3c(C)cc(=O)oc3c2)cc1,KYEOIBNAXBQIIL-UHFFFAOYSA-N,0,1,CHEMBL4210401
AChE,850,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccc(OC)cc1)CCCC3,ALABVFKYOIAJBJ-UHFFFAOYSA-N,35,1,CHEMBL490359
AChE,851,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,XXYOHHNGEKCFAK-UHFFFAOYSA-N,0,1,10918
